cellTime,cell,time,none
ABalapaaaap:241,ABalapaaaap,241,3151
ABalapaaaap:242,ABalapaaaap,242,3854
ABalapaaaap:243,ABalapaaaap,243,4305
ABalapaaap:127,ABalapaaap,127,11920
ABalapaaap:128,ABalapaaap,128,11343
ABalapaaap:129,ABalapaaap,129,12026
ABalapaaap:130,ABalapaaap,130,14112
ABalapaaap:131,ABalapaaap,131,12532
ABalapaaap:132,ABalapaaap,132,13646
ABalapaaap:133,ABalapaaap,133,14763
ABalapaaap:134,ABalapaaap,134,14466
ABalapaaap:135,ABalapaaap,135,16150
ABalapaaap:136,ABalapaaap,136,17314
ABalapaaap:137,ABalapaaap,137,15669
ABalapaaap:138,ABalapaaap,138,17100
ABalapaaap:139,ABalapaaap,139,16596
ABalapaaap:140,ABalapaaap,140,17532
ABalapaaap:141,ABalapaaap,141,16601
ABalapaaap:142,ABalapaaap,142,18356
ABalapaaap:143,ABalapaaap,143,17324
ABalapaaap:144,ABalapaaap,144,15634
ABalapaaap:145,ABalapaaap,145,16896
ABalapaaap:146,ABalapaaap,146,18177
ABalapaaap:147,ABalapaaap,147,19058
ABalapaaap:148,ABalapaaap,148,18811
ABalapaaap:149,ABalapaaap,149,17112
ABalapaaap:150,ABalapaaap,150,19575
ABalapaaap:151,ABalapaaap,151,19195
ABalapaaap:152,ABalapaaap,152,19450
ABalapaaap:153,ABalapaaap,153,19665
ABalapaaap:154,ABalapaaap,154,19290
ABalapaaap:155,ABalapaaap,155,19810
ABalapaaap:156,ABalapaaap,156,17397
ABalapaaap:157,ABalapaaap,157,18335
ABalapaaap:158,ABalapaaap,158,19176
ABalapaaap:159,ABalapaaap,159,19846
ABalapaaap:160,ABalapaaap,160,19094
ABalapaaap:161,ABalapaaap,161,19082
ABalapaaap:162,ABalapaaap,162,19285
ABalapaaap:163,ABalapaaap,163,17416
ABalapaaap:164,ABalapaaap,164,18481
ABalapaaap:165,ABalapaaap,165,19051
ABalapaaap:166,ABalapaaap,166,19332
ABalapaaap:167,ABalapaaap,167,18288
ABalapaaap:168,ABalapaaap,168,21013
ABalapaaap:169,ABalapaaap,169,21331
ABalapaaap:170,ABalapaaap,170,22453
ABalapaaap:171,ABalapaaap,171,20340
ABalapaaap:172,ABalapaaap,172,16740
ABalapaaap:173,ABalapaaap,173,18573
ABalapaaap:174,ABalapaaap,174,18906
ABalapaaap:175,ABalapaaap,175,14077
ABalapaaap:176,ABalapaaap,176,13550
ABalapaaap:177,ABalapaaap,177,14313
ABalapaaapa:178,ABalapaaapa,178,11581
ABalapaaapa:179,ABalapaaapa,179,10619
ABalapaaapa:180,ABalapaaapa,180,11194
ABalapaaapa:181,ABalapaaapa,181,14836
ABalapaaapa:182,ABalapaaapa,182,12699
ABalapaaapa:183,ABalapaaapa,183,14579
ABalapaaapa:184,ABalapaaapa,184,13533
ABalapaaapa:185,ABalapaaapa,185,14114
ABalapaaapa:186,ABalapaaapa,186,13149
ABalapaaapa:187,ABalapaaapa,187,12598
ABalapaaapa:188,ABalapaaapa,188,12586
ABalapaaapa:189,ABalapaaapa,189,10751
ABalapaaapa:190,ABalapaaapa,190,10785
ABalapaaapa:191,ABalapaaapa,191,9489
ABalapaaapa:192,ABalapaaapa,192,8686
ABalapaaapa:193,ABalapaaapa,193,7541
ABalapaaapa:194,ABalapaaapa,194,6633
ABalapaaapa:195,ABalapaaapa,195,6879
ABalapaaapa:196,ABalapaaapa,196,5913
ABalapaaapa:197,ABalapaaapa,197,5756
ABalapaaapa:198,ABalapaaapa,198,4878
ABalapaaapa:199,ABalapaaapa,199,4604
ABalapaaapa:200,ABalapaaapa,200,4788
ABalapaaapa:201,ABalapaaapa,201,3303
ABalapaaapa:202,ABalapaaapa,202,2921
ABalapaaapa:203,ABalapaaapa,203,3167
ABalapaaapa:204,ABalapaaapa,204,2943
ABalapaaapa:205,ABalapaaapa,205,2640
ABalapaaapa:206,ABalapaaapa,206,2538
ABalapaaapa:207,ABalapaaapa,207,2427
ABalapaaapa:208,ABalapaaapa,208,2674
ABalapaaapa:209,ABalapaaapa,209,2394
ABalapaaapa:210,ABalapaaapa,210,3308
ABalapaaapa:211,ABalapaaapa,211,3092
ABalapaaapa:212,ABalapaaapa,212,3067
ABalapaaapa:213,ABalapaaapa,213,3017
ABalapaaapa:214,ABalapaaapa,214,2362
ABalapaaapa:215,ABalapaaapa,215,3212
ABalapaaapa:216,ABalapaaapa,216,2456
ABalapaaapa:217,ABalapaaapa,217,2972
ABalapaaapa:218,ABalapaaapa,218,2573
ABalapaaapa:219,ABalapaaapa,219,2689
ABalapaaapa:220,ABalapaaapa,220,2656
ABalapaaapa:221,ABalapaaapa,221,2295
ABalapaaapa:222,ABalapaaapa,222,2909
ABalapaaapa:223,ABalapaaapa,223,2658
ABalapaaapa:224,ABalapaaapa,224,2448
ABalapaaapa:225,ABalapaaapa,225,2283
ABalapaaapa:226,ABalapaaapa,226,2716
ABalapaaapa:227,ABalapaaapa,227,3827
ABalapaaapa:228,ABalapaaapa,228,3311
ABalapaaapa:229,ABalapaaapa,229,4226
ABalapaaapa:230,ABalapaaapa,230,3099
ABalapaaapa:231,ABalapaaapa,231,3633
ABalapaaapa:232,ABalapaaapa,232,2894
ABalapaaapa:233,ABalapaaapa,233,2981
ABalapaaapa:234,ABalapaaapa,234,2383
ABalapaaapa:235,ABalapaaapa,235,2557
ABalapaaapa:236,ABalapaaapa,236,2481
ABalapaaapa:237,ABalapaaapa,237,2491
ABalapaaapa:238,ABalapaaapa,238,2378
ABalapaaapa:239,ABalapaaapa,239,2184
ABalapaaapa:240,ABalapaaapa,240,2172
ABalapaaapa:241,ABalapaaapa,241,2961
ABalapaaapa:242,ABalapaaapa,242,2245
ABalapaaapa:243,ABalapaaapa,243,2894
ABalapaaapa:244,ABalapaaapa,244,2476
ABalapaaapa:245,ABalapaaapa,245,2609
ABalapaaapa:246,ABalapaaapa,246,2905
ABalapaaapa:247,ABalapaaapa,247,3117
ABalapaaapa:248,ABalapaaapa,248,2551
ABalapaaapa:249,ABalapaaapa,249,2759
ABalapaaapa:250,ABalapaaapa,250,2130
ABalapaaapp:178,ABalapaaapp,178,13690
ABalapaaapp:179,ABalapaaapp,179,13083
ABalapaaapp:180,ABalapaaapp,180,11983
ABalapaaapp:181,ABalapaaapp,181,14355
ABalapaaapp:182,ABalapaaapp,182,14828
ABalapaaapp:183,ABalapaaapp,183,12852
ABalapaaapp:184,ABalapaaapp,184,13837
ABalapaaapp:185,ABalapaaapp,185,13149
ABalapaaapp:186,ABalapaaapp,186,12818
ABalapaaapp:187,ABalapaaapp,187,12026
ABalapaaapp:188,ABalapaaapp,188,11915
ABalapaaapp:189,ABalapaaapp,189,11553
ABalapaaapp:190,ABalapaaapp,190,12754
ABalapaaapp:191,ABalapaaapp,191,13450
ABalapaaapp:192,ABalapaaapp,192,9311
ABalapaaapp:193,ABalapaaapp,193,9020
ABalapaaapp:194,ABalapaaapp,194,6763
ABalapaaapp:195,ABalapaaapp,195,6747
ABalapaaapp:196,ABalapaaapp,196,8214
ABalapaaapp:197,ABalapaaapp,197,7014
ABalapaaapp:198,ABalapaaapp,198,7460
ABalapaaapp:199,ABalapaaapp,199,6322
ABalapaaapp:200,ABalapaaapp,200,6685
ABalapaaapp:201,ABalapaaapp,201,3865
ABalapaaapp:202,ABalapaaapp,202,3320
ABalapaaapp:203,ABalapaaapp,203,4164
ABalapaaapp:204,ABalapaaapp,204,3285
ABalapaaapp:205,ABalapaaapp,205,3797
ABalapaaapp:206,ABalapaaapp,206,5344
ABalapaaapp:207,ABalapaaapp,207,3083
ABalapaaapp:208,ABalapaaapp,208,4754
ABalapaaapp:209,ABalapaaapp,209,3639
ABalapaaapp:210,ABalapaaapp,210,4242
ABalapaaapp:211,ABalapaaapp,211,4037
ABalapaaapp:212,ABalapaaapp,212,6591
ABalapaaapp:213,ABalapaaapp,213,5839
ABalapaaapp:214,ABalapaaapp,214,5774
ABalapaaapp:215,ABalapaaapp,215,4390
ABalapaaapp:216,ABalapaaapp,216,5581
ABalapaaapp:217,ABalapaaapp,217,5796
ABalapaaapp:218,ABalapaaapp,218,3457
ABalapaaapp:219,ABalapaaapp,219,3561
ABalapaaapp:220,ABalapaaapp,220,3859
ABalapaaapp:221,ABalapaaapp,221,3620
ABalapaaapp:222,ABalapaaapp,222,4901
ABalapaaapp:223,ABalapaaapp,223,3961
ABalapaaapp:224,ABalapaaapp,224,2227
ABalapaaapp:225,ABalapaaapp,225,3074
ABalapaaapp:226,ABalapaaapp,226,3013
ABalapaaapp:227,ABalapaaapp,227,4149
ABalapaaapp:228,ABalapaaapp,228,4335
ABalapaaapp:229,ABalapaaapp,229,2839
ABalapaaapp:230,ABalapaaapp,230,3762
ABalapaaapp:231,ABalapaaapp,231,2271
ABalapaaapp:232,ABalapaaapp,232,1768
ABalapaaapp:233,ABalapaaapp,233,2946
ABalapaaapp:234,ABalapaaapp,234,1769
ABalapaaapp:235,ABalapaaapp,235,2143
ABalapaaapp:236,ABalapaaapp,236,3429
ABalapaaapp:237,ABalapaaapp,237,2329
ABalapaaapp:238,ABalapaaapp,238,3207
ABalapaaapp:239,ABalapaaapp,239,2233
ABalapaaapp:240,ABalapaaapp,240,2235
ABalapaaapp:241,ABalapaaapp,241,2085
ABalapaaapp:242,ABalapaaapp,242,1675
ABalapaaapp:243,ABalapaaapp,243,2282
ABalapaaapp:244,ABalapaaapp,244,1930
ABalapaaapp:245,ABalapaaapp,245,2380
ABalapaaapp:246,ABalapaaapp,246,2104
ABalapaaapp:247,ABalapaaapp,247,2145
ABalapaaapp:248,ABalapaaapp,248,1990
ABalapaaapp:249,ABalapaaapp,249,2026
ABalapaaapp:250,ABalapaaapp,250,1987
ABalapaap:88,ABalapaap,88,8591
ABalapaap:89,ABalapaap,89,8548
ABalapaap:90,ABalapaap,90,9580
ABalapaap:91,ABalapaap,91,10462
ABalapaap:92,ABalapaap,92,11981
ABalapaap:93,ABalapaap,93,15071
ABalapaap:94,ABalapaap,94,14751
ABalapaap:95,ABalapaap,95,16221
ABalapaap:96,ABalapaap,96,15284
ABalapaap:97,ABalapaap,97,16042
ABalapaap:98,ABalapaap,98,17097
ABalapaap:99,ABalapaap,99,16431
ABalapaap:100,ABalapaap,100,16774
ABalapaap:101,ABalapaap,101,17484
ABalapaap:102,ABalapaap,102,18751
ABalapaap:103,ABalapaap,103,17696
ABalapaap:104,ABalapaap,104,16568
ABalapaap:105,ABalapaap,105,16624
ABalapaap:106,ABalapaap,106,18804
ABalapaap:107,ABalapaap,107,19417
ABalapaap:108,ABalapaap,108,18042
ABalapaap:109,ABalapaap,109,19102
ABalapaap:110,ABalapaap,110,20270
ABalapaap:111,ABalapaap,111,17814
ABalapaap:112,ABalapaap,112,18412
ABalapaap:113,ABalapaap,113,17713
ABalapaap:114,ABalapaap,114,17093
ABalapaap:115,ABalapaap,115,18019
ABalapaap:116,ABalapaap,116,19031
ABalapaap:117,ABalapaap,117,17476
ABalapaap:118,ABalapaap,118,17936
ABalapaap:119,ABalapaap,119,12199
ABalapaap:120,ABalapaap,120,10519
ABalapaap:121,ABalapaap,121,12873
ABalapaapa:122,ABalapaapa,122,11663
ABalapaapa:123,ABalapaapa,123,11547
ABalapaapa:124,ABalapaapa,124,11645
ABalapaapa:125,ABalapaapa,125,12964
ABalapaapa:126,ABalapaapa,126,13615
ABalapaapa:127,ABalapaapa,127,14920
ABalapaapa:128,ABalapaapa,128,16428
ABalapaapa:129,ABalapaapa,129,18551
ABalapaapa:130,ABalapaapa,130,19635
ABalapaapa:131,ABalapaapa,131,13621
ABalapaapa:132,ABalapaapa,132,14780
ABalapaapa:133,ABalapaapa,133,13912
ABalapaapa:134,ABalapaapa,134,14888
ABalapaapa:135,ABalapaapa,135,15648
ABalapaapa:136,ABalapaapa,136,16607
ABalapaapa:137,ABalapaapa,137,15250
ABalapaapa:138,ABalapaapa,138,15770
ABalapaapa:139,ABalapaapa,139,16231
ABalapaapa:140,ABalapaapa,140,15727
ABalapaapa:141,ABalapaapa,141,16580
ABalapaapa:142,ABalapaapa,142,17466
ABalapaapa:143,ABalapaapa,143,18137
ABalapaapa:144,ABalapaapa,144,16891
ABalapaapa:145,ABalapaapa,145,16257
ABalapaapa:146,ABalapaapa,146,19947
ABalapaapa:147,ABalapaapa,147,18398
ABalapaapa:148,ABalapaapa,148,19433
ABalapaapa:149,ABalapaapa,149,19315
ABalapaapa:150,ABalapaapa,150,18789
ABalapaapa:151,ABalapaapa,151,19028
ABalapaapa:152,ABalapaapa,152,19368
ABalapaapa:153,ABalapaapa,153,19743
ABalapaapa:154,ABalapaapa,154,19048
ABalapaapa:155,ABalapaapa,155,20734
ABalapaapa:156,ABalapaapa,156,18934
ABalapaapa:157,ABalapaapa,157,17648
ABalapaapa:158,ABalapaapa,158,19904
ABalapaapa:159,ABalapaapa,159,20024
ABalapaapa:160,ABalapaapa,160,19879
ABalapaapa:161,ABalapaapa,161,21674
ABalapaapa:162,ABalapaapa,162,23291
ABalapaapa:163,ABalapaapa,163,20999
ABalapaapa:164,ABalapaapa,164,19686
ABalapaapa:165,ABalapaapa,165,20040
ABalapaapa:166,ABalapaapa,166,18210
ABalapaapa:167,ABalapaapa,167,17146
ABalapaapa:168,ABalapaapa,168,19544
ABalapaapa:169,ABalapaapa,169,18885
ABalapaapa:170,ABalapaapa,170,20732
ABalapaapa:171,ABalapaapa,171,21048
ABalapaapa:172,ABalapaapa,172,21365
ABalapaapa:173,ABalapaapa,173,20671
ABalapaapa:174,ABalapaapa,174,19995
ABalapaapa:175,ABalapaapa,175,21215
ABalapaapa:176,ABalapaapa,176,21550
ABalapaapa:177,ABalapaapa,177,20128
ABalapaapa:178,ABalapaapa,178,19935
ABalapaapa:179,ABalapaapa,179,21255
ABalapaapa:180,ABalapaapa,180,18844
ABalapaapa:181,ABalapaapa,181,18565
ABalapaapa:182,ABalapaapa,182,19566
ABalapaapa:183,ABalapaapa,183,17293
ABalapaapa:184,ABalapaapa,184,13342
ABalapaapa:185,ABalapaapa,185,12842
ABalapaapa:186,ABalapaapa,186,12595
ABalapaapaa:187,ABalapaapaa,187,11272
ABalapaapaa:188,ABalapaapaa,188,11348
ABalapaapaa:189,ABalapaapaa,189,13070
ABalapaapaa:190,ABalapaapaa,190,11503
ABalapaapaa:191,ABalapaapaa,191,11692
ABalapaapaa:192,ABalapaapaa,192,12385
ABalapaapaa:193,ABalapaapaa,193,11899
ABalapaapaa:194,ABalapaapaa,194,11947
ABalapaapaa:195,ABalapaapaa,195,10695
ABalapaapaa:196,ABalapaapaa,196,10972
ABalapaapaa:197,ABalapaapaa,197,11338
ABalapaapaa:198,ABalapaapaa,198,11129
ABalapaapaa:199,ABalapaapaa,199,9757
ABalapaapaa:200,ABalapaapaa,200,9128
ABalapaapaa:201,ABalapaapaa,201,7005
ABalapaapaa:202,ABalapaapaa,202,5934
ABalapaapaa:203,ABalapaapaa,203,5798
ABalapaapaa:204,ABalapaapaa,204,4622
ABalapaapaa:205,ABalapaapaa,205,4227
ABalapaapaa:206,ABalapaapaa,206,4344
ABalapaapaa:207,ABalapaapaa,207,4465
ABalapaapaa:208,ABalapaapaa,208,4595
ABalapaapaa:209,ABalapaapaa,209,4003
ABalapaapaa:210,ABalapaapaa,210,4296
ABalapaapaa:211,ABalapaapaa,211,4498
ABalapaapaa:212,ABalapaapaa,212,3777
ABalapaapaa:213,ABalapaapaa,213,3486
ABalapaapaa:214,ABalapaapaa,214,3508
ABalapaapaa:215,ABalapaapaa,215,4193
ABalapaapaa:216,ABalapaapaa,216,3932
ABalapaapaa:217,ABalapaapaa,217,3790
ABalapaapaa:218,ABalapaapaa,218,3191
ABalapaapaa:219,ABalapaapaa,219,3244
ABalapaapaa:220,ABalapaapaa,220,3531
ABalapaapaa:221,ABalapaapaa,221,3394
ABalapaapaa:222,ABalapaapaa,222,3463
ABalapaapaa:223,ABalapaapaa,223,3344
ABalapaapaa:224,ABalapaapaa,224,3477
ABalapaapaa:225,ABalapaapaa,225,3427
ABalapaapaa:226,ABalapaapaa,226,3490
ABalapaapaa:227,ABalapaapaa,227,3283
ABalapaapaa:228,ABalapaapaa,228,3738
ABalapaapaa:229,ABalapaapaa,229,2944
ABalapaapaa:230,ABalapaapaa,230,3234
ABalapaapaa:231,ABalapaapaa,231,2832
ABalapaapaa:232,ABalapaapaa,232,3461
ABalapaapaa:233,ABalapaapaa,233,3032
ABalapaapaa:234,ABalapaapaa,234,2917
ABalapaapaa:235,ABalapaapaa,235,3319
ABalapaapaa:236,ABalapaapaa,236,2932
ABalapaapaa:237,ABalapaapaa,237,3137
ABalapaapaa:238,ABalapaapaa,238,3164
ABalapaapaa:239,ABalapaapaa,239,3023
ABalapaapaa:240,ABalapaapaa,240,3052
ABalapaapaa:241,ABalapaapaa,241,3087
ABalapaapaa:242,ABalapaapaa,242,2680
ABalapaapaa:243,ABalapaapaa,243,2569
ABalapaapaa:244,ABalapaapaa,244,2523
ABalapaapaa:245,ABalapaapaa,245,1815
ABalapaapaa:246,ABalapaapaa,246,2544
ABalapaapaa:247,ABalapaapaa,247,3517
ABalapaapaa:248,ABalapaapaa,248,3343
ABalapaapaa:249,ABalapaapaa,249,3342
ABalapaapaa:250,ABalapaapaa,250,2965
ABalapaapap:187,ABalapaapap,187,12025
ABalapaapap:188,ABalapaapap,188,12266
ABalapaapap:189,ABalapaapap,189,12129
ABalapaapap:190,ABalapaapap,190,11702
ABalapaapap:191,ABalapaapap,191,12600
ABalapaapap:192,ABalapaapap,192,12676
ABalapaapap:193,ABalapaapap,193,13816
ABalapaapap:194,ABalapaapap,194,11979
ABalapaapap:195,ABalapaapap,195,12188
ABalapaapap:196,ABalapaapap,196,12003
ABalapaapap:197,ABalapaapap,197,12722
ABalapaapap:198,ABalapaapap,198,9749
ABalapaapap:199,ABalapaapap,199,8621
ABalapaapap:200,ABalapaapap,200,7879
ABalapaapap:201,ABalapaapap,201,6161
ABalapaapap:202,ABalapaapap,202,7045
ABalapaapap:203,ABalapaapap,203,7362
ABalapaapap:204,ABalapaapap,204,6629
ABalapaapap:205,ABalapaapap,205,7116
ABalapaapap:206,ABalapaapap,206,5950
ABalapaapap:207,ABalapaapap,207,5528
ABalapaapap:208,ABalapaapap,208,6607
ABalapaapap:209,ABalapaapap,209,6503
ABalapaapap:210,ABalapaapap,210,6415
ABalapaapap:211,ABalapaapap,211,6138
ABalapaapap:212,ABalapaapap,212,5859
ABalapaapap:213,ABalapaapap,213,5273
ABalapaapap:214,ABalapaapap,214,5685
ABalapaapap:215,ABalapaapap,215,5379
ABalapaapp:122,ABalapaapp,122,11947
ABalapaapp:123,ABalapaapp,123,12021
ABalapaapp:124,ABalapaapp,124,12958
ABalapaapp:125,ABalapaapp,125,13441
ABalapaapp:126,ABalapaapp,126,18332
ABalapaapp:127,ABalapaapp,127,20399
ABalapaapp:128,ABalapaapp,128,19511
ABalapaapp:129,ABalapaapp,129,21244
ABalapaapp:130,ABalapaapp,130,22039
ABalapaapp:131,ABalapaapp,131,16667
ABalapaapp:132,ABalapaapp,132,16360
ABalapaapp:133,ABalapaapp,133,16022
ABalapaapp:134,ABalapaapp,134,17059
ABalapaapp:135,ABalapaapp,135,16574
ABalapaapp:136,ABalapaapp,136,19229
ABalapaapp:137,ABalapaapp,137,18842
ABalapaapp:138,ABalapaapp,138,16988
ABalapaapp:139,ABalapaapp,139,16850
ABalapaapp:140,ABalapaapp,140,19262
ABalapaapp:141,ABalapaapp,141,18867
ABalapaapp:142,ABalapaapp,142,19434
ABalapaapp:143,ABalapaapp,143,18543
ABalapaapp:144,ABalapaapp,144,21914
ABalapaapp:145,ABalapaapp,145,20200
ABalapaapp:146,ABalapaapp,146,19053
ABalapaapp:147,ABalapaapp,147,20217
ABalapaapp:148,ABalapaapp,148,21495
ABalapaapp:149,ABalapaapp,149,23740
ABalapaapp:150,ABalapaapp,150,20836
ABalapaapp:151,ABalapaapp,151,21584
ABalapaapp:152,ABalapaapp,152,21621
ABalapaapp:153,ABalapaapp,153,22024
ABalapaapp:154,ABalapaapp,154,22987
ABalapaapp:155,ABalapaapp,155,23015
ABalapaapp:156,ABalapaapp,156,22771
ABalapaapp:157,ABalapaapp,157,21502
ABalapaapp:158,ABalapaapp,158,20017
ABalapaapp:159,ABalapaapp,159,20273
ABalapaapp:160,ABalapaapp,160,15357
ABalapaapp:161,ABalapaapp,161,14795
ABalapaapp:162,ABalapaapp,162,15676
ABalapaappa:163,ABalapaappa,163,13585
ABalapaappa:164,ABalapaappa,164,13733
ABalapaappa:165,ABalapaappa,165,15032
ABalapaappa:166,ABalapaappa,166,15865
ABalapaappa:167,ABalapaappa,167,17414
ABalapaappa:168,ABalapaappa,168,19966
ABalapaappa:169,ABalapaappa,169,22067
ABalapaappa:170,ABalapaappa,170,19421
ABalapaappa:171,ABalapaappa,171,20366
ABalapaappa:172,ABalapaappa,172,19464
ABalapaappa:173,ABalapaappa,173,19849
ABalapaappa:174,ABalapaappa,174,21808
ABalapaappa:175,ABalapaappa,175,20224
ABalapaappa:176,ABalapaappa,176,21129
ABalapaappa:177,ABalapaappa,177,20607
ABalapaappa:178,ABalapaappa,178,23062
ABalapaappa:179,ABalapaappa,179,22161
ABalapaappa:180,ABalapaappa,180,18948
ABalapaappa:181,ABalapaappa,181,19667
ABalapaappa:182,ABalapaappa,182,20739
ABalapaappa:183,ABalapaappa,183,21183
ABalapaappa:184,ABalapaappa,184,21373
ABalapaappa:185,ABalapaappa,185,19437
ABalapaappa:186,ABalapaappa,186,18917
ABalapaappa:187,ABalapaappa,187,19570
ABalapaappa:188,ABalapaappa,188,21551
ABalapaappa:189,ABalapaappa,189,19882
ABalapaappa:190,ABalapaappa,190,18954
ABalapaappa:191,ABalapaappa,191,21680
ABalapaappa:192,ABalapaappa,192,19010
ABalapaappa:193,ABalapaappa,193,18870
ABalapaappa:194,ABalapaappa,194,20732
ABalapaappa:195,ABalapaappa,195,18215
ABalapaappa:196,ABalapaappa,196,18104
ABalapaappa:197,ABalapaappa,197,17647
ABalapaappa:198,ABalapaappa,198,19340
ABalapaappa:199,ABalapaappa,199,19008
ABalapaappa:200,ABalapaappa,200,15480
ABalapaappa:201,ABalapaappa,201,12957
ABalapaappa:202,ABalapaappa,202,11692
ABalapaappa:203,ABalapaappa,203,11651
ABalapaappa:204,ABalapaappa,204,11425
ABalapaappa:205,ABalapaappa,205,10326
ABalapaappa:206,ABalapaappa,206,10866
ABalapaappa:207,ABalapaappa,207,10925
ABalapaappa:208,ABalapaappa,208,14044
ABalapaappa:209,ABalapaappa,209,11609
ABalapaappa:210,ABalapaappa,210,13110
ABalapaappa:211,ABalapaappa,211,13070
ABalapaappa:212,ABalapaappa,212,13878
ABalapaappa:213,ABalapaappa,213,9907
ABalapaappa:214,ABalapaappa,214,11275
ABalapaappa:215,ABalapaappa,215,10959
ABalapaappa:216,ABalapaappa,216,11507
ABalapaappa:217,ABalapaappa,217,12516
ABalapaappa:218,ABalapaappa,218,13905
ABalapaappa:219,ABalapaappa,219,13252
ABalapaappa:220,ABalapaappa,220,13263
ABalapaappa:221,ABalapaappa,221,12727
ABalapaappa:222,ABalapaappa,222,14601
ABalapaappa:223,ABalapaappa,223,14078
ABalapaappa:224,ABalapaappa,224,12286
ABalapaappa:225,ABalapaappa,225,12376
ABalapaappa:226,ABalapaappa,226,13647
ABalapaappa:227,ABalapaappa,227,13764
ABalapaappa:228,ABalapaappa,228,12220
ABalapaappa:229,ABalapaappa,229,14433
ABalapaappa:230,ABalapaappa,230,13878
ABalapaappa:231,ABalapaappa,231,13785
ABalapaappa:232,ABalapaappa,232,12018
ABalapaappa:233,ABalapaappa,233,10459
ABalapaappa:234,ABalapaappa,234,11477
ABalapaappa:235,ABalapaappa,235,11900
ABalapaappa:236,ABalapaappa,236,12427
ABalapaappa:237,ABalapaappa,237,13061
ABalapaappa:238,ABalapaappa,238,9067
ABalapaappa:239,ABalapaappa,239,13584
ABalapaappa:240,ABalapaappa,240,11960
ABalapaappa:241,ABalapaappa,241,12060
ABalapaappa:242,ABalapaappa,242,11246
ABalapaappa:243,ABalapaappa,243,11979
ABalapaappa:244,ABalapaappa,244,11093
ABalapaappa:245,ABalapaappa,245,10730
ABalapaappa:246,ABalapaappa,246,10056
ABalapaappa:247,ABalapaappa,247,10228
ABalapaappa:248,ABalapaappa,248,7476
ABalapaappa:249,ABalapaappa,249,7781
ABalapaappa:250,ABalapaappa,250,7811
ABalapaappp:163,ABalapaappp,163,12756
ABalapaappp:164,ABalapaappp,164,12321
ABalapaappp:165,ABalapaappp,165,13212
ABalapaappp:166,ABalapaappp,166,13876
ABalapaappp:167,ABalapaappp,167,15605
ABalapaappp:168,ABalapaappp,168,16453
ABalapaappp:169,ABalapaappp,169,18508
ABalapaappp:170,ABalapaappp,170,17893
ABalapaappp:171,ABalapaappp,171,17851
ABalapaappp:172,ABalapaappp,172,20032
ABalapaappp:173,ABalapaappp,173,17396
ABalapaappp:174,ABalapaappp,174,18715
ABalapaappp:175,ABalapaappp,175,18240
ABalapaappp:176,ABalapaappp,176,18446
ABalapaappp:177,ABalapaappp,177,16949
ABalapaappp:178,ABalapaappp,178,18487
ABalapaappp:179,ABalapaappp,179,17114
ABalapaappp:180,ABalapaappp,180,17205
ABalapaappp:181,ABalapaappp,181,17521
ABalapaappp:182,ABalapaappp,182,17166
ABalapaappp:183,ABalapaappp,183,16279
ABalapaappp:184,ABalapaappp,184,14609
ABalapaappp:185,ABalapaappp,185,13585
ABalapaappp:186,ABalapaappp,186,14614
ABalapaappp:187,ABalapaappp,187,11729
ABalapaappp:188,ABalapaappp,188,12288
ABalapaappp:189,ABalapaappp,189,10508
ABalapaappp:190,ABalapaappp,190,10076
ABalapaappp:191,ABalapaappp,191,13279
ABalapaappp:192,ABalapaappp,192,9494
ABalapaappp:193,ABalapaappp,193,7707
ABalapaappp:194,ABalapaappp,194,6902
ABalapaappp:195,ABalapaappp,195,7442
ABalapaappp:196,ABalapaappp,196,6886
ABalapaappp:197,ABalapaappp,197,5674
ABalapaappp:198,ABalapaappp,198,5364
ABalapaappp:199,ABalapaappp,199,5759
ABalapaappp:200,ABalapaappp,200,5388
ABalapaappp:201,ABalapaappp,201,4299
ABalapaappp:202,ABalapaappp,202,3902
ABalapaappp:203,ABalapaappp,203,3485
ABalapaappp:204,ABalapaappp,204,4622
ABalapaappp:205,ABalapaappp,205,4199
ABalapaappp:206,ABalapaappp,206,3965
ABalapaappp:207,ABalapaappp,207,5127
ABalapaappp:208,ABalapaappp,208,4810
ABalapaappp:209,ABalapaappp,209,3844
ABalapaappp:210,ABalapaappp,210,3800
ABalapaappp:211,ABalapaappp,211,3811
ABalapaappp:212,ABalapaappp,212,3979
ABalapaappp:213,ABalapaappp,213,4265
ABalapaappp:214,ABalapaappp,214,4273
ABalapaappp:215,ABalapaappp,215,4677
ABalapaappp:216,ABalapaappp,216,4566
ABalapaappp:217,ABalapaappp,217,3853
ABalapaappp:218,ABalapaappp,218,4686
ABalapaappp:219,ABalapaappp,219,4202
ABalapaappp:220,ABalapaappp,220,4728
ABalapaappp:221,ABalapaappp,221,4244
ABalapaappp:222,ABalapaappp,222,4480
ABalapaappp:223,ABalapaappp,223,4249
ABalapaappp:224,ABalapaappp,224,4053
ABalapaappp:225,ABalapaappp,225,3947
ABalapaappp:226,ABalapaappp,226,4409
ABalapaappp:227,ABalapaappp,227,4485
ABalapaappp:228,ABalapaappp,228,4824
ABalapaappp:229,ABalapaappp,229,4523
ABalapaappp:230,ABalapaappp,230,3052
ABalapaappp:231,ABalapaappp,231,3402
ABalapaappp:232,ABalapaappp,232,3733
ABalapaappp:233,ABalapaappp,233,3300
